symbol,strategy,interval,indicator_params,exit_mode,exit_params,n_trades,win_rate_pct,total_return_pct,max_drawdown_pct,sharpe,profit_factor,avg_win_pct,avg_loss_pct
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",90,34.44,-22.05,-26.97,-2.576,0.676,1.694,-1.297
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",51,25.49,-42.48,-50.47,-2.51,0.577,5.682,-3.291
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",106,33.96,-29.75,-36.41,-3.013,0.597,1.341,-1.181
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",79,37.97,-14.41,-23.29,-1.138,0.813,2.176,-1.619
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",70,32.86,-23.51,-33.8,-1.64,0.74,3.13,-2.051
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",18,27.78,-11.36,-13.8,-1.861,0.605,3.688,-2.294
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",22,36.36,-4.71,-8.45,-0.956,0.731,1.694,-1.297
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",16,37.5,-0.3,-16.66,0.077,0.991,5.682,-3.291
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",22,27.27,-9.05,-12.83,-2.131,0.55,1.924,-1.297
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",17,35.29,-2.11,-11.97,-0.265,0.893,3.017,-1.791
ADAUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",18,27.78,-9.87,-16.25,-1.181,0.675,4.212,-2.346
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",56,35.71,-12.83,-22.81,-0.519,0.826,3.553,-2.294
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",66,31.82,-20.9,-22.6,-1.766,0.598,1.694,-1.297
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",52,34.62,-17.16,-29.97,-0.454,0.822,5.421,-3.291
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",61,31.15,-20.71,-33.96,-0.915,0.699,3.001,-1.849
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",55,30.91,-42.03,-47.4,-1.557,0.468,3.387,-2.852
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",49,28.57,-48.64,-56.29,-1.689,0.438,4.247,-3.471
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",56,35.71,-12.83,-22.81,-0.519,0.826,3.553,-2.294
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",66,31.82,-20.9,-22.6,-1.766,0.598,1.694,-1.297
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",52,34.62,-17.16,-29.97,-0.454,0.822,5.421,-3.291
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",61,31.15,-20.71,-33.96,-0.915,0.699,3.001,-1.849
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",55,30.91,-42.03,-47.4,-1.557,0.468,3.387,-2.852
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",49,28.57,-48.64,-56.29,-1.689,0.438,4.247,-3.471
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",199,28.14,-72.93,-77.59,-2.942,0.594,3.657,-2.294
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",309,31.39,-67.92,-69.29,-3.917,0.623,1.694,-1.297
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",150,28.0,-74.01,-77.98,-2.322,0.613,5.547,-3.291
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",275,27.64,-74.91,-75.79,-3.596,0.574,2.342,-1.56
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",196,28.06,-76.64,-79.76,-2.948,0.582,3.256,-2.247
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",157,27.39,-79.5,-83.87,-2.729,0.496,4.412,-2.956
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",199,28.14,-72.93,-77.59,-2.942,0.594,3.657,-2.294
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",309,31.39,-67.92,-69.29,-3.917,0.623,1.694,-1.297
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",150,28.0,-74.01,-77.98,-2.322,0.613,5.547,-3.291
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",275,27.64,-74.91,-75.79,-3.596,0.574,2.342,-1.56
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",196,28.06,-76.64,-79.76,-2.948,0.582,3.256,-2.247
ADAUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",157,27.39,-79.5,-83.87,-2.729,0.496,4.412,-2.956
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",24,25.0,-18.15,-21.9,-1.398,0.498,3.688,-2.294
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",25,24.0,-13.68,-14.01,-1.801,0.401,1.694,-1.297
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",22,31.82,-10.86,-16.84,-0.529,0.76,5.682,-3.291
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",23,30.43,-2.25,-13.93,-0.092,0.926,4.162,-1.866
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",23,21.74,-32.33,-40.99,-1.45,0.295,3.793,-3.122
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",22,22.73,-42.32,-49.17,-1.853,0.226,3.961,-4.229
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",24,25.0,-18.15,-21.9,-1.398,0.498,3.688,-2.294
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",25,24.0,-13.68,-14.01,-1.801,0.401,1.694,-1.297
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",22,31.82,-10.86,-16.84,-0.529,0.76,5.682,-3.291
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",23,30.43,-2.25,-13.93,-0.092,0.926,4.162,-1.866
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",23,21.74,-32.33,-40.99,-1.45,0.295,3.793,-3.122
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",22,22.73,-42.32,-49.17,-1.853,0.226,3.961,-4.229
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",132,33.33,-38.31,-48.54,-1.247,0.783,3.607,-2.294
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",193,35.75,-36.8,-41.33,-1.771,0.724,1.694,-1.297
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",104,31.73,-45.43,-51.75,-1.203,0.758,5.514,-3.291
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",166,32.53,-44.05,-56.39,-1.803,0.703,2.396,-1.636
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",126,32.54,-51.18,-59.75,-1.632,0.654,3.357,-2.392
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",107,28.04,-66.75,-69.47,-2.176,0.516,4.509,-3.072
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",132,33.33,-38.31,-48.54,-1.247,0.783,3.607,-2.294
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",193,35.75,-36.8,-41.33,-1.771,0.724,1.694,-1.297
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",104,31.73,-45.43,-51.75,-1.203,0.758,5.514,-3.291
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",166,32.53,-44.05,-56.39,-1.803,0.703,2.396,-1.636
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",126,32.54,-51.18,-59.75,-1.632,0.654,3.357,-2.392
ADAUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",107,28.04,-66.75,-69.47,-2.176,0.516,4.509,-3.072
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",187,29.41,-66.92,-69.28,-2.756,0.627,3.623,-2.294
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",249,31.73,-59.64,-62.75,-3.792,0.604,1.674,-1.297
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",136,28.68,-68.17,-72.07,-2.219,0.622,5.538,-3.291
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",244,30.33,-66.45,-69.65,-3.915,0.57,1.867,-1.435
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",206,31.55,-61.49,-65.55,-2.406,0.647,3.019,-2.022
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",165,27.88,-68.75,-73.02,-2.416,0.585,4.231,-2.538
ADAUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",148,28.38,-60.14,-64.06,-2.647,0.618,3.688,-2.276
ADAUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",183,36.61,-31.6,-40.39,-1.816,0.764,1.694,-1.29
ADAUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",119,30.25,-53.18,-61.4,-1.542,0.719,5.682,-3.257
ADAUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",184,32.61,-48.3,-56.29,-2.756,0.624,1.861,-1.412
ADAUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",162,32.72,-50.68,-59.06,-2.124,0.674,2.885,-2.007
ADAUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",139,31.65,-55.37,-67.16,-1.81,0.644,4.003,-2.625
ADAUSDC,EMA,1h,"{""short_span"": 12, ""long_span"": 26}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",121,28.93,-50.71,-57.22,-2.232,0.65,3.688,-2.27
ADAUSDC,EMA,1h,"{""short_span"": 12, ""long_span"": 26}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",144,31.94,-39.1,-41.38,-2.922,0.613,1.694,-1.286
ADAUSDC,EMA,1h,"{""short_span"": 12, ""long_span"": 26}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",98,31.63,-39.22,-48.3,-1.085,0.779,5.682,-3.246
ADAUSDC,EMA,1h,"{""short_span"": 12, ""long_span"": 26}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",148,35.14,-39.25,-44.3,-2.509,0.645,1.733,-1.437
ADAUSDC,EMA,1h,"{""short_span"": 12, ""long_span"": 26}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",137,33.58,-40.82,-48.77,-1.728,0.718,2.927,-2.01
ADAUSDC,EMA,1h,"{""short_span"": 12, ""long_span"": 26}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",115,29.57,-55.39,-63.14,-2.115,0.618,4.036,-2.616
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 13}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",211,27.49,-77.3,-79.5,-3.454,0.58,3.629,-2.294
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 13}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",295,30.17,-70.1,-70.54,-4.593,0.568,1.678,-1.297
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 13}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",153,28.1,-74.25,-78.14,-2.445,0.615,5.556,-3.291
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 13}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",296,29.73,-73.01,-77.51,-4.106,0.618,1.941,-1.431
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 13}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",234,30.34,-69.95,-73.62,-2.651,0.641,3.11,-2.045
ADAUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 13}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",176,28.41,-68.61,-72.42,-2.279,0.631,4.432,-2.596
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",237,31.65,-65.8,-73.21,-2.293,0.705,3.647,-2.294
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",306,31.37,-67.62,-69.7,-4.294,0.605,1.694,-1.297
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",172,26.16,-83.67,-86.3,-3.083,0.61,5.568,-3.291
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",305,29.18,-77.67,-79.04,-4.74,0.541,1.951,-1.476
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",257,33.07,-65.31,-69.5,-2.229,0.694,3.168,-2.127
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",194,28.87,-79.58,-82.25,-2.86,0.593,4.259,-2.791
ADAUSDC,MACD,1h,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",320,30.94,-79.2,-83.93,-2.842,0.713,3.659,-2.294
ADAUSDC,MACD,1h,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",485,30.52,-85.21,-85.73,-5.959,0.559,1.694,-1.297
ADAUSDC,MACD,1h,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",204,27.45,-84.98,-88.84,-2.812,0.614,5.611,-3.291
ADAUSDC,MACD,1h,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",468,32.05,-84.17,-85.88,-4.417,0.651,1.962,-1.482
ADAUSDC,MACD,1h,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",322,30.75,-83.8,-85.18,-3.271,0.591,3.036,-2.114
ADAUSDC,MACD,1h,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",226,30.97,-81.04,-84.59,-2.551,0.59,4.213,-2.86
ADAUSDC,MACD,1h,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",312,29.81,-82.47,-86.59,-3.298,0.689,3.657,-2.294
ADAUSDC,MACD,1h,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",442,29.19,-85.3,-85.81,-6.44,0.532,1.694,-1.297
ADAUSDC,MACD,1h,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",198,28.79,-79.93,-85.09,-2.381,0.652,5.612,-3.291
ADAUSDC,MACD,1h,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",439,30.52,-85.12,-87.15,-5.019,0.638,2.001,-1.481
ADAUSDC,MACD,1h,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",319,30.72,-82.57,-84.3,-3.274,0.631,3.055,-2.096
ADAUSDC,MACD,1h,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",220,30.45,-78.87,-81.82,-2.419,0.64,4.268,-2.791
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",283,30.04,-78.69,-80.72,-3.052,0.673,3.652,-2.294
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",376,30.05,-78.42,-79.55,-5.37,0.557,1.694,-1.297
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",185,26.49,-84.76,-87.7,-2.922,0.594,5.601,-3.291
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",381,29.92,-79.64,-80.64,-4.312,0.611,2.056,-1.45
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",281,30.25,-79.86,-81.49,-3.019,0.59,3.136,-2.126
ADAUSDC,MACD,1h,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",209,30.14,-77.41,-80.98,-2.375,0.623,4.389,-2.818
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",343,30.61,-82.38,-85.26,-2.997,0.699,3.672,-2.294
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",557,30.52,-88.85,-89.6,-5.782,0.607,1.694,-1.297
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",212,26.89,-87.64,-89.47,-3.059,0.637,5.583,-3.291
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",517,30.37,-90.53,-91.38,-5.031,0.627,2.051,-1.524
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",331,29.91,-87.26,-88.96,-3.484,0.634,3.148,-2.179
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",238,28.15,-87.82,-90.29,-3.208,0.601,4.382,-2.855
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",235,29.79,-73.02,-76.59,-2.87,0.674,3.663,-2.294
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",318,31.13,-69.72,-71.55,-4.448,0.61,1.694,-1.297
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",160,25.62,-81.48,-84.31,-2.97,0.585,5.682,-3.266
ADAUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",309,33.01,-58.94,-65.61,-2.414,0.746,2.256,-1.511
